"GEOID","NAME","total_pop","total_black"
"10013","ZCTA5 10013",29563,1000
"10014","ZCTA5 10014",29815,539
"10016","ZCTA5 10016",56758,2474
"10017","ZCTA5 10017",15514,426
"10018","ZCTA5 10018",8063,409
"10019","ZCTA5 10019",43989,2664
"10020","ZCTA5 10020",0,0
"10021","ZCTA5 10021",42484,129
"10022","ZCTA5 10022",33303,450
"10023","ZCTA5 10023",65891,3108
"10024","ZCTA5 10024",63916,1834
"10025","ZCTA5 10025",96918,11148
"10026","ZCTA5 10026",39401,20286
"10027","ZCTA5 10027",65840,24465
"10028","ZCTA5 10028",47793,636
"10029","ZCTA5 10029",77661,23610
"10030","ZCTA5 10030",31611,18308
"10031","ZCTA5 10031",61801,17443
"10032","ZCTA5 10032",60529,10784
"10033","ZCTA5 10033",60739,5005
"10034","ZCTA5 10034",43365,5539
"10035","ZCTA5 10035",37042,14979
"10036","ZCTA5 10036",30437,2288
"10037","ZCTA5 10037",19374,13342
"10038","ZCTA5 10038",23356,2495
"10039","ZCTA5 10039",27234,15394
"10040","ZCTA5 10040",45771,3044
"10044","ZCTA5 10044",12155,1581
"10065","ZCTA5 10065",31270,647
"10069","ZCTA5 10069",5774,179
"10075","ZCTA5 10075",23391,423
"10103","ZCTA5 10103",0,0
"10110","ZCTA5 10110",0,0
"10111","ZCTA5 10111",0,0
"10112","ZCTA5 10112",0,0
"10115","ZCTA5 10115",0,0
"10119","ZCTA5 10119",0,0
"10128","ZCTA5 10128",58147,2985
"10152","ZCTA5 10152",0,0
"10153","ZCTA5 10153",0,0
"10154","ZCTA5 10154",0,0
"10162","ZCTA5 10162",2268,0
"10165","ZCTA5 10165",0,0
"10167","ZCTA5 10167",0,0
"10168","ZCTA5 10168",0,0
"10169","ZCTA5 10169",0,0
"10170","ZCTA5 10170",0,0
"10171","ZCTA5 10171",0,0
"10172","ZCTA5 10172",0,0
"10173","ZCTA5 10173",0,0
"10174","ZCTA5 10174",0,0
"10177","ZCTA5 10177",0,0
"10199","ZCTA5 10199",0,0
"10271","ZCTA5 10271",0,0
"10278","ZCTA5 10278",0,0
"10279","ZCTA5 10279",131,0
"10280","ZCTA5 10280",8582,138
"10282","ZCTA5 10282",6419,124
"10301","ZCTA5 10301",38736,7772
"10302","ZCTA5 10302",18144,4449
"10303","ZCTA5 10303",27469,9205
"10304","ZCTA5 10304",43849,12254
"10305","ZCTA5 10305",44531,2799
"10306","ZCTA5 10306",55805,2465
"10307","ZCTA5 10307",14828,21
"10308","ZCTA5 10308",30353,430
"10309","ZCTA5 10309",35832,225
"10310","ZCTA5 10310",25976,5892
"10311","ZCTA5 10311",0,0
"10312","ZCTA5 10312",63935,524
"10314","ZCTA5 10314",93736,3716
"10451","ZCTA5 10451",50118,21816
"10452","ZCTA5 10452",79838,26950
"10453","ZCTA5 10453",80393,25969
"10454","ZCTA5 10454",38908,12532
"10455","ZCTA5 10455",42781,13906
"10456","ZCTA5 10456",90314,43434
"10457","ZCTA5 10457",79443,36024
"10458","ZCTA5 10458",86757,15587
"10459","ZCTA5 10459",51303,17878
"10460","ZCTA5 10460",59979,20511
"10461","ZCTA5 10461",52756,5098
"10462","ZCTA5 10462",78470,20127
"10463","ZCTA5 10463",73256,11915
"10464","ZCTA5 10464",4417,31
"10465","ZCTA5 10465",46205,6303
"10466","ZCTA5 10466",75767,51654
"10467","ZCTA5 10467",102209,33228
"10468","ZCTA5 10468",82480,18434
"10469","ZCTA5 10469",75290,42738
"10470","ZCTA5 10470",16446,6143
"10471","ZCTA5 10471",23387,2456
"10472","ZCTA5 10472",66720,18570
"10473","ZCTA5 10473",60296,22610
"10474","ZCTA5 10474",11312,4099
"10475","ZCTA5 10475",44509,28070
"10501","ZCTA5 10501",1452,8
"10502","ZCTA5 10502",5853,240
"10503","ZCTA5 10503",71,0
"10504","ZCTA5 10504",8363,93
"10505","ZCTA5 10505",1249,9
"10506","ZCTA5 10506",5980,87
"10507","ZCTA5 10507",6706,583
"10509","ZCTA5 10509",20265,438
"10510","ZCTA5 10510",10592,81
"10511","ZCTA5 10511",2245,186
"10512","ZCTA5 10512",24340,1204
"10514","ZCTA5 10514",13267,726
"10516","ZCTA5 10516",5639,191
"10517","ZCTA5 10517",485,8
"10518","ZCTA5 10518",938,0
"10519","ZCTA5 10519",157,0
"10520","ZCTA5 10520",13071,663
"10522","ZCTA5 10522",11622,455
"10523","ZCTA5 10523",9717,2385
"10524","ZCTA5 10524",4251,90
"10526","ZCTA5 10526",1813,9
"10527","ZCTA5 10527",594,20
"10528","ZCTA5 10528",13546,501
"10530","ZCTA5 10530",13807,1136
"10532","ZCTA5 10532",5103,135
"10533","ZCTA5 10533",7608,50
"10535","ZCTA5 10535",339,0
"10536","ZCTA5 10536",11124,191
"10537","ZCTA5 10537",2572,358
"10538","ZCTA5 10538",17424,644
"10540","ZCTA5 10540",206,55
"10541","ZCTA5 10541",26317,205
"10542","ZCTA5 10542",0,0
"10543","ZCTA5 10543",21563,704
"10545","ZCTA5 10545",149,5
"10546","ZCTA5 10546",1068,1
"10547","ZCTA5 10547",7400,1011
"10548","ZCTA5 10548",4078,283
"10549","ZCTA5 10549",15587,923
"10550","ZCTA5 10550",39360,28407
"10552","ZCTA5 10552",23067,8766
"10553","ZCTA5 10553",10259,7654
"10560","ZCTA5 10560",5001,152
"10562","ZCTA5 10562",33850,3343
"10566","ZCTA5 10566",25304,5467
"10567","ZCTA5 10567",20901,1688
"10570","ZCTA5 10570",12821,802
"10573","ZCTA5 10573",41181,1984
"10576","ZCTA5 10576",4959,209
"10577","ZCTA5 10577",6059,788
"10578","ZCTA5 10578",1502,0
"10579","ZCTA5 10579",8279,152
"10580","ZCTA5 10580",17901,391
"10583","ZCTA5 10583",41532,994
"10588","ZCTA5 10588",3184,94
"10589","ZCTA5 10589",7042,44
"10590","ZCTA5 10590",7132,106
"10591","ZCTA5 10591",23392,981
"10594","ZCTA5 10594",5309,21
"10595","ZCTA5 10595",8019,1008
"10596","ZCTA5 10596",951,57
"10597","ZCTA5 10597",755,0
"10598","ZCTA5 10598",29195,1750
"10601","ZCTA5 10601",10929,1664
"10603","ZCTA5 10603",19443,4804
"10604","ZCTA5 10604",11740,1008
"10605","ZCTA5 10605",20481,1835
"10606","ZCTA5 10606",15795,2509
"10607","ZCTA5 10607",6642,1571
"10701","ZCTA5 10701",66002,16632
"10703","ZCTA5 10703",23355,5768
"10704","ZCTA5 10704",32767,2776
"10705","ZCTA5 10705",39846,7397
"10706","ZCTA5 10706",9050,94
"10707","ZCTA5 10707",10239,425
"10708","ZCTA5 10708",23014,1535
"10709","ZCTA5 10709",10222,140
"10710","ZCTA5 10710",26319,4698
"10801","ZCTA5 10801",41205,10832
"10803","ZCTA5 10803",12953,826
"10804","ZCTA5 10804",15127,1653
"10805","ZCTA5 10805",21260,3523
"10901","ZCTA5 10901",25214,2331
"10910","ZCTA5 10910",0,0
"10911","ZCTA5 10911",12,6
"10913","ZCTA5 10913",5370,98
"10914","ZCTA5 10914",452,0
"10915","ZCTA5 10915",68,0
"10916","ZCTA5 10916",4384,38
"10917","ZCTA5 10917",1534,60
"10918","ZCTA5 10918",12753,640
"10919","ZCTA5 10919",1226,21
"10920","ZCTA5 10920",8776,249
"10921","ZCTA5 10921",3992,214
"10922","ZCTA5 10922",901,77
"10923","ZCTA5 10923",8477,1107
"10924","ZCTA5 10924",13859,593
"10925","ZCTA5 10925",4157,47
"10926","ZCTA5 10926",3902,726
"10927","ZCTA5 10927",12598,1110
"10928","ZCTA5 10928",4900,858
"10930","ZCTA5 10930",10536,1144
"10931","ZCTA5 10931",1110,161
"10932","ZCTA5 10932",27,0
"10933","ZCTA5 10933",279,0
"10940","ZCTA5 10940",50932,10520
"10941","ZCTA5 10941",14415,2988
"10950","ZCTA5 10950",61452,1903
"10952","ZCTA5 10952",46448,3010
"10953","ZCTA5 10953",0,0
"10954","ZCTA5 10954",26391,3155
"10956","ZCTA5 10956",30664,2702
"10958","ZCTA5 10958",3286,507
"10960","ZCTA5 10960",15145,2841
"10962","ZCTA5 10962",5345,418
"10963","ZCTA5 10963",4652,762
"10964","ZCTA5 10964",1419,60
"10965","ZCTA5 10965",15527,128
"10968","ZCTA5 10968",2525,159
"10969","ZCTA5 10969",1061,0
"10970","ZCTA5 10970",11449,2317
"10973","ZCTA5 10973",2432,107
"10974","ZCTA5 10974",3181,200
"10975","ZCTA5 10975",62,0
"10976","ZCTA5 10976",2051,109
"10977","ZCTA5 10977",70743,14713
"10979","ZCTA5 10979",0,0
"10980","ZCTA5 10980",13579,1537
"10983","ZCTA5 10983",5839,103
"10984","ZCTA5 10984",2620,236
"10985","ZCTA5 10985",207,0
"10986","ZCTA5 10986",1736,11
"10987","ZCTA5 10987",3753,377
"10988","ZCTA5 10988",722,34
"10989","ZCTA5 10989",8339,661
"10990","ZCTA5 10990",21024,819
"10992","ZCTA5 10992",9591,807
"10993","ZCTA5 10993",5019,931
"10994","ZCTA5 10994",6937,489
"10996","ZCTA5 10996",6386,345
"10998","ZCTA5 10998",3602,132
"11001","ZCTA5 11001",26818,1477
"11003","ZCTA5 11003",46200,20420
"11004","ZCTA5 11004",16426,1067
"11005","ZCTA5 11005",2075,0
"11010","ZCTA5 11010",25637,795
"11020","ZCTA5 11020",6097,1055
"11021","ZCTA5 11021",19265,320
"11023","ZCTA5 11023",10169,80
"11024","ZCTA5 11024",8394,71
"11030","ZCTA5 11030",17589,149
"11040","ZCTA5 11040",42634,320
"11042","ZCTA5 11042",443,127
"11050","ZCTA5 11050",31586,467
"11096","ZCTA5 11096",9084,1633
"11101","ZCTA5 11101",33789,4214
"11102","ZCTA5 11102",27876,1947
"11103","ZCTA5 11103",35912,1046
"11104","ZCTA5 11104",27575,587
"11105","ZCTA5 11105",38311,1233
"11106","ZCTA5 11106",40472,2647
"11109","ZCTA5 11109",6712,90
"11201","ZCTA5 11201",68777,8999
"11203","ZCTA5 11203",79499,67600
"11204","ZCTA5 11204",82140,801
"11205","ZCTA5 11205",50681,13159
"11206","ZCTA5 11206",90903,20937
"11207","ZCTA5 11207",97690,59403
"11208","ZCTA5 11208",107724,54516
"11209","ZCTA5 11209",72938,2942
"11210","ZCTA5 11210",65854,35066
"11211","ZCTA5 11211",65925,3742
"11212","ZCTA5 11212",78296,59784
"11213","ZCTA5 11213",69392,44558
"11214","ZCTA5 11214",95361,1910
"11215","ZCTA5 11215",73419,2734
"11216","ZCTA5 11216",62210,30187
"11217","ZCTA5 11217",42107,7966
"11218","ZCTA5 11218",76370,6250
"11219","ZCTA5 11219",93119,1376
"11220","ZCTA5 11220",93584,2515
"11221","ZCTA5 11221",89728,38446
"11222","ZCTA5 11222",39669,1416
"11223","ZCTA5 11223",83565,5013
"11224","ZCTA5 11224",48110,9680
"11225","ZCTA5 11225",59465,33595
"11226","ZCTA5 11226",99776,65416
"11228","ZCTA5 11228",45267,502
"11229","ZCTA5 11229",85538,5020
"11230","ZCTA5 11230",91789,7397
"11231","ZCTA5 11231",40311,5324
"11232","ZCTA5 11232",28501,2299
"11233","ZCTA5 11233",85633,61404
"11234","ZCTA5 11234",94254,43094
"11235","ZCTA5 11235",84859,1914
"11236","ZCTA5 11236",102238,85092
"11237","ZCTA5 11237",50590,5681
"11238","ZCTA5 11238",58597,17431
"11239","ZCTA5 11239",15917,10578
"11249","ZCTA5 11249",42421,2452
"11354","ZCTA5 11354",53375,1851
"11355","ZCTA5 11355",80918,1878
"11356","ZCTA5 11356",27295,450
"11357","ZCTA5 11357",44030,327
"11358","ZCTA5 11358",38103,406
"11359","ZCTA5 11359",0,0
"11360","ZCTA5 11360",20076,282
"11361","ZCTA5 11361",30006,1436
"11362","ZCTA5 11362",19217,521
"11363","ZCTA5 11363",7424,62
"11364","ZCTA5 11364",39015,1228
"11365","ZCTA5 11365",45439,4693
"11366","ZCTA5 11366",13922,919
"11367","ZCTA5 11367",42362,3120
"11368","ZCTA5 11368",116469,10511
"11369","ZCTA5 11369",31550,5823
"11370","ZCTA5 11370",29780,4084
"11371","ZCTA5 11371",0,0
"11372","ZCTA5 11372",67252,2437
"11373","ZCTA5 11373",102104,1608
"11374","ZCTA5 11374",47019,2274
"11375","ZCTA5 11375",76091,2417
"11377","ZCTA5 11377",85255,1964
"11378","ZCTA5 11378",39994,659
"11379","ZCTA5 11379",39805,440
"11385","ZCTA5 11385",109111,3620
"11411","ZCTA5 11411",21605,19257
"11412","ZCTA5 11412",41782,35455
"11413","ZCTA5 11413",45661,40594
"11414","ZCTA5 11414",30915,1298
"11415","ZCTA5 11415",20351,1621
"11416","ZCTA5 11416",27098,1483
"11417","ZCTA5 11417",33236,2835
"11418","ZCTA5 11418",38938,3592
"11419","ZCTA5 11419",50107,6906
"11420","ZCTA5 11420",51831,12787
"11421","ZCTA5 11421",42704,2615
"11422","ZCTA5 11422",34063,27242
"11423","ZCTA5 11423",30983,10633
"11424","ZCTA5 11424",0,0
"11426","ZCTA5 11426",20959,1489
"11427","ZCTA5 11427",25890,5785
"11428","ZCTA5 11428",21184,4056
"11429","ZCTA5 11429",28643,19598
"11430","ZCTA5 11430",222,154
"11432","ZCTA5 11432",64858,10635
"11433","ZCTA5 11433",41396,24000
"11434","ZCTA5 11434",66424,53061
"11435","ZCTA5 11435",60842,15241
"11436","ZCTA5 11436",21248,12907
"11439","ZCTA5 11439",2154,476
"11451","ZCTA5 11451",0,0
"11501","ZCTA5 11501",21353,292
"11507","ZCTA5 11507",6826,21
"11509","ZCTA5 11509",1691,7
"11510","ZCTA5 11510",34713,13192
"11514","ZCTA5 11514",4725,96
"11516","ZCTA5 11516",8244,145
"11518","ZCTA5 11518",10248,829
"11520","ZCTA5 11520",44788,13934
"11530","ZCTA5 11530",28550,288
"11542","ZCTA5 11542",29384,1963
"11545","ZCTA5 11545",11841,52
"11547","ZCTA5 11547",488,0
"11548","ZCTA5 11548",2068,147
"11549","ZCTA5 11549",2692,318
"11550","ZCTA5 11550",60673,28936
"11552","ZCTA5 11552",26207,5718
"11553","ZCTA5 11553",27150,11111
"11554","ZCTA5 11554",38078,1812
"11556","ZCTA5 11556",0,0
"11557","ZCTA5 11557",8234,465
"11558","ZCTA5 11558",8758,143
"11559","ZCTA5 11559",8427,17
"11560","ZCTA5 11560",7025,60
"11561","ZCTA5 11561",39140,2055
"11563","ZCTA5 11563",22152,1008
"11565","ZCTA5 11565",9077,371
"11566","ZCTA5 11566",34393,885
"11568","ZCTA5 11568",4428,377
"11569","ZCTA5 11569",1168,0
"11570","ZCTA5 11570",28462,2294
"11572","ZCTA5 11572",29791,683
"11575","ZCTA5 11575",18143,9129
"11576","ZCTA5 11576",12828,136
"11577","ZCTA5 11577",12125,376
"11579","ZCTA5 11579",5084,60
"11580","ZCTA5 11580",43414,14152
"11581","ZCTA5 11581",22919,4324
"11590","ZCTA5 11590",48436,9773
"11596","ZCTA5 11596",10431,118
"11598","ZCTA5 11598",14058,532
"11691","ZCTA5 11691",70797,31387
"11692","ZCTA5 11692",24639,13798
"11693","ZCTA5 11693",14147,3105
"11694","ZCTA5 11694",22432,1339
"11697","ZCTA5 11697",3782,9
"11701","ZCTA5 11701",27831,9738
"11702","ZCTA5 11702",14121,61
"11703","ZCTA5 11703",17754,2030
"11704","ZCTA5 11704",40344,5180
"11705","ZCTA5 11705",8241,229
"11706","ZCTA5 11706",66668,8434
"11709","ZCTA5 11709",6780,23
"11710","ZCTA5 11710",36171,893
"11713","ZCTA5 11713",9128,1676
"11714","ZCTA5 11714",23262,58
"11715","ZCTA5 11715",4092,0
"11716","ZCTA5 11716",9919,189
"11717","ZCTA5 11717",65992,9321
"11718","ZCTA5 11718",3169,109
"11719","ZCTA5 11719",3508,222
"11720","ZCTA5 11720",29213,1512
"11721","ZCTA5 11721",6409,117
"11722","ZCTA5 11722",36756,8320
"11724","ZCTA5 11724",2916,0
"11725","ZCTA5 11725",28896,412
"11726","ZCTA5 11726",21674,3359
"11727","ZCTA5 11727",29374,3553
"11729","ZCTA5 11729",26306,2754
"11730","ZCTA5 11730",13099,500
"11731","ZCTA5 11731",31115,530
"11732","ZCTA5 11732",3705,154
"11733","ZCTA5 11733",17177,278
"11735","ZCTA5 11735",33123,1348
"11738","ZCTA5 11738",19401,1691
"11739","ZCTA5 11739",1685,0
"11740","ZCTA5 11740",10469,956
"11741","ZCTA5 11741",27172,1301
"11742","ZCTA5 11742",12946,915
"11743","ZCTA5 11743",42406,2253
"11746","ZCTA5 11746",67873,3858
"11747","ZCTA5 11747",19232,400
"11749","ZCTA5 11749",3541,218
"11751","ZCTA5 11751",13746,259
"11752","ZCTA5 11752",9146,121
"11753","ZCTA5 11753",13361,191
"11754","ZCTA5 11754",17884,110
"11755","ZCTA5 11755",12352,239
"11756","ZCTA5 11756",43571,845
"11757","ZCTA5 11757",45091,1943
"11758","ZCTA5 11758",54135,2708
"11762","ZCTA5 11762",22704,122
"11763","ZCTA5 11763",29808,3304
"11764","ZCTA5 11764",13157,79
"11765","ZCTA5 11765",783,0
"11766","ZCTA5 11766",11271,112
"11767","ZCTA5 11767",14190,259
"11768","ZCTA5 11768",21139,62
"11769","ZCTA5 11769",8855,469
"11770","ZCTA5 11770",139,0
"11771","ZCTA5 11771",10032,243
"11772","ZCTA5 11772",46181,2363
"11776","ZCTA5 11776",23292,633
"11777","ZCTA5 11777",9136,119
"11778","ZCTA5 11778",12092,93
"11779","ZCTA5 11779",38713,1667
"11780","ZCTA5 11780",16114,331
"11782","ZCTA5 11782",15388,159
"11783","ZCTA5 11783",21830,312
"11784","ZCTA5 11784",25251,1290
"11786","ZCTA5 11786",6670,253
"11787","ZCTA5 11787",34815,258
"11788","ZCTA5 11788",16578,169
"11789","ZCTA5 11789",7610,107
"11790","ZCTA5 11790",19319,1019
"11791","ZCTA5 11791",26075,307
"11792","ZCTA5 11792",8879,185
"11793","ZCTA5 11793",31350,281
"11794","ZCTA5 11794",1279,185
"11795","ZCTA5 11795",25839,179
"11796","ZCTA5 11796",3911,44
"11797","ZCTA5 11797",9137,161
"11798","ZCTA5 11798",18134,11097
"11801","ZCTA5 11801",41099,846
"11803","ZCTA5 11803",30067,80
"11804","ZCTA5 11804",4594,15
"11901","ZCTA5 11901",32534,4522
"11930","ZCTA5 11930",780,2
"11931","ZCTA5 11931",0,0
"11932","ZCTA5 11932",1066,171
"11933","ZCTA5 11933",6781,478
"11934","ZCTA5 11934",7889,144
"11935","ZCTA5 11935",3114,16
"11937","ZCTA5 11937",20819,653
"11939","ZCTA5 11939",1331,13
"11940","ZCTA5 11940",5005,51
"11941","ZCTA5 11941",2426,30
"11942","ZCTA5 11942",5428,30
"11944","ZCTA5 11944",4696,225
"11946","ZCTA5 11946",17027,153
"11947","ZCTA5 11947",0,0
"11948","ZCTA5 11948",526,0
"11949","ZCTA5 11949",12744,532
"11950","ZCTA5 11950",17264,1354
"11951","ZCTA5 11951",14686,1151
"11952","ZCTA5 11952",4949,8
"11953","ZCTA5 11953",14300,2166
"11954","ZCTA5 11954",4272,47
"11955","ZCTA5 11955",2863,65
"11956","ZCTA5 11956",319,3
"11957","ZCTA5 11957",1037,7
"11958","ZCTA5 11958",802,0
"11959","ZCTA5 11959",542,15
"11960","ZCTA5 11960",990,0
"11961","ZCTA5 11961",12878,827
"11962","ZCTA5 11962",253,0
"11963","ZCTA5 11963",8438,164
"11964","ZCTA5 11964",3101,31
"11965","ZCTA5 11965",560,0
"11967","ZCTA5 11967",27621,2079
"11968","ZCTA5 11968",13481,1278
"11970","ZCTA5 11970",523,0
"11971","ZCTA5 11971",6769,0
"11972","ZCTA5 11972",570,1
"11973","ZCTA5 11973",35,0
"11975","ZCTA5 11975",391,15
"11976","ZCTA5 11976",2093,10
"11977","ZCTA5 11977",3219,4
"11978","ZCTA5 11978",3636,86
"11980","ZCTA5 11980",4804,203
"12007","ZCTA5 12007",304,0
"12008","ZCTA5 12008",539,0
"12009","ZCTA5 12009",8394,201
"12010","ZCTA5 12010",27324,1239
"12015","ZCTA5 12015",3580,176
"12017","ZCTA5 12017",400,0
"12018","ZCTA5 12018",7470,15
"12019","ZCTA5 12019",14681,139
"12020","ZCTA5 12020",33896,389
"12022","ZCTA5 12022",931,14
"12023","ZCTA5 12023",2098,7
"12024","ZCTA5 12024",59,0
"12025","ZCTA5 12025",5221,5
"12027","ZCTA5 12027",4423,24
"12028","ZCTA5 12028",819,0
"12029","ZCTA5 12029",1045,100
"12031","ZCTA5 12031",196,0
"12032","ZCTA5 12032",635,0
"12033","ZCTA5 12033",8079,15
"12035","ZCTA5 12035",417,0
"12036","ZCTA5 12036",226,0
"12037","ZCTA5 12037",4501,154
"12040","ZCTA5 12040",25,0
"12041","ZCTA5 12041",599,0
"12042","ZCTA5 12042",283,0
"12043","ZCTA5 12043",7872,293
"12045","ZCTA5 12045",571,6
"12046","ZCTA5 12046",536,0
"12047","ZCTA5 12047",23236,1467
"12051","ZCTA5 12051",6405,1547
"12052","ZCTA5 12052",2149,0
"12053","ZCTA5 12053",4133,45
"12054","ZCTA5 12054",16578,253
"12056","ZCTA5 12056",2277,1
"12057","ZCTA5 12057",2232,0
"12058","ZCTA5 12058",974,41
"12059","ZCTA5 12059",1491,4
"12060","ZCTA5 12060",1826,0
"12061","ZCTA5 12061",10072,185
"12062","ZCTA5 12062",1561,0
"12063","ZCTA5 12063",685,0
"12064","ZCTA5 12064",357,0
"12065","ZCTA5 12065",44139,1454
"12066","ZCTA5 12066",1628,13
"12067","ZCTA5 12067",1518,4
"12068","ZCTA5 12068",2839,16
"12069","ZCTA5 12069",391,61
"12070","ZCTA5 12070",2220,24
"12071","ZCTA5 12071",204,0
"12072","ZCTA5 12072",3027,45
"12074","ZCTA5 12074",2844,8
"12075","ZCTA5 12075",2816,26
"12076","ZCTA5 12076",1208,17
"12077","ZCTA5 12077",6917,432
"12078","ZCTA5 12078",23048,375
"12082","ZCTA5 12082",2,0
"12083","ZCTA5 12083",3905,16
"12084","ZCTA5 12084",4863,350
"12085","ZCTA5 12085",318,29
"12086","ZCTA5 12086",1712,0
"12087","ZCTA5 12087",1108,0
"12090","ZCTA5 12090",5701,16
"12092","ZCTA5 12092",1415,21
"12093","ZCTA5 12093",1488,0
"12094","ZCTA5 12094",2525,24
"12095","ZCTA5 12095",12472,329
"12106","ZCTA5 12106",2229,0
"12108","ZCTA5 12108",510,22
"12110","ZCTA5 12110",19825,928
"12115","ZCTA5 12115",61,0
"12116","ZCTA5 12116",1570,0
"12117","ZCTA5 12117",2994,7
"12118","ZCTA5 12118",16897,93
"12120","ZCTA5 12120",709,8
"12121","ZCTA5 12121",2262,18
"12122","ZCTA5 12122",3797,18
"12123","ZCTA5 12123",4753,0
"12124","ZCTA5 12124",228,0
"12125","ZCTA5 12125",1280,0
"12130","ZCTA5 12130",560,0
"12131","ZCTA5 12131",140,0
"12132","ZCTA5 12132",203,0
"12134","ZCTA5 12134",4730,6
"12136","ZCTA5 12136",765,7
"12137","ZCTA5 12137",2146,77
"12138","ZCTA5 12138",2923,17
"12139","ZCTA5 12139",261,0
"12140","ZCTA5 12140",1504,15
"12143","ZCTA5 12143",5301,214
"12144","ZCTA5 12144",21623,938
"12147","ZCTA5 12147",418,6
"12148","ZCTA5 12148",4549,115
"12149","ZCTA5 12149",2246,33
"12150","ZCTA5 12150",613,12
"12151","ZCTA5 12151",863,24
"12153","ZCTA5 12153",799,0
"12154","ZCTA5 12154",3157,13
"12155","ZCTA5 12155",1540,2
"12156","ZCTA5 12156",912,0
"12157","ZCTA5 12157",4718,67
"12158","ZCTA5 12158",6421,112
"12159","ZCTA5 12159",8381,190
"12160","ZCTA5 12160",775,20
"12161","ZCTA5 12161",8,0
"12164","ZCTA5 12164",454,1
"12165","ZCTA5 12165",168,0
"12166","ZCTA5 12166",1507,0
"12167","ZCTA5 12167",2441,27
"12168","ZCTA5 12168",1794,0
"12169","ZCTA5 12169",380,0
"12170","ZCTA5 12170",5156,60
"12172","ZCTA5 12172",224,0
"12173","ZCTA5 12173",2202,21
"12174","ZCTA5 12174",608,0
"12175","ZCTA5 12175",717,3
"12176","ZCTA5 12176",393,0
"12177","ZCTA5 12177",511,0
"12180","ZCTA5 12180",53729,7373
"12182","ZCTA5 12182",14643,1852
"12183","ZCTA5 12183",2957,208
"12184","ZCTA5 12184",7105,87
"12185","ZCTA5 12185",1795,0
"12186","ZCTA5 12186",6307,32
"12187","ZCTA5 12187",536,10
"12188","ZCTA5 12188",11653,133
"12189","ZCTA5 12189",18277,1480
"12190","ZCTA5 12190",655,4
"12192","ZCTA5 12192",2135,5
"12193","ZCTA5 12193",1912,23
"12194","ZCTA5 12194",163,0
"12195","ZCTA5 12195",190,0
"12196","ZCTA5 12196",3940,24
"12197","ZCTA5 12197",2119,16
"12198","ZCTA5 12198",7109,7
"12202","ZCTA5 12202",8716,4305
"12203","ZCTA5 12203",30470,2837
"12204","ZCTA5 12204",8216,2775
"12205","ZCTA5 12205",26255,1333
"12206","ZCTA5 12206",15693,7262
"12207","ZCTA5 12207",2157,995
"12208","ZCTA5 12208",22143,3156
"12209","ZCTA5 12209",10055,1913
"12210","ZCTA5 12210",10807,4791
"12211","ZCTA5 12211",14094,493
"12222","ZCTA5 12222",6767,1529
"12226","ZCTA5 12226",0,0
"12302","ZCTA5 12302",27701,314
"12303","ZCTA5 12303",29725,3105
"12304","ZCTA5 12304",20531,3109
"12305","ZCTA5 12305",6947,1439
"12306","ZCTA5 12306",27352,2066
"12307","ZCTA5 12307",7769,2585
"12308","ZCTA5 12308",14122,2417
"12309","ZCTA5 12309",33172,1079
"12401","ZCTA5 12401",35225,4034
"12404","ZCTA5 12404",3686,17
"12405","ZCTA5 12405",603,0
"12406","ZCTA5 12406",571,0
"12407","ZCTA5 12407",120,7
"12409","ZCTA5 12409",955,0
"12410","ZCTA5 12410",365,0
"12411","ZCTA5 12411",353,0
"12412","ZCTA5 12412",575,0
"12413","ZCTA5 12413",3150,29
"12414","ZCTA5 12414",10211,641
"12416","ZCTA5 12416",216,0
"12417","ZCTA5 12417",941,0
"12418","ZCTA5 12418",264,7
"12419","ZCTA5 12419",648,0
"12420","ZCTA5 12420",350,0
"12421","ZCTA5 12421",240,0
"12422","ZCTA5 12422",360,0
"12423","ZCTA5 12423",1207,125
"12424","ZCTA5 12424",263,0
"12427","ZCTA5 12427",876,9
"12428","ZCTA5 12428",6866,426
"12429","ZCTA5 12429",35,0
"12430","ZCTA5 12430",1449,0
"12431","ZCTA5 12431",1544,0
"12432","ZCTA5 12432",675,0
"12433","ZCTA5 12433",486,0
"12434","ZCTA5 12434",723,14
"12435","ZCTA5 12435",210,0
"12436","ZCTA5 12436",224,0
"12438","ZCTA5 12438",29,0
"12439","ZCTA5 12439",336,0
"12440","ZCTA5 12440",1561,124
"12441","ZCTA5 12441",98,0
"12442","ZCTA5 12442",686,0
"12443","ZCTA5 12443",3919,138
"12444","ZCTA5 12444",432,0
"12446","ZCTA5 12446",5077,4
"12448","ZCTA5 12448",160,0
"12449","ZCTA5 12449",3333,238
"12450","ZCTA5 12450",208,0
"12451","ZCTA5 12451",1379,0
"12452","ZCTA5 12452",16,0
"12453","ZCTA5 12453",232,0
"12454","ZCTA5 12454",432,0
"12455","ZCTA5 12455",1733,26
"12456","ZCTA5 12456",796,31
"12457","ZCTA5 12457",1419,0
"12458","ZCTA5 12458",3762,870
"12459","ZCTA5 12459",112,0
"12460","ZCTA5 12460",262,0
"12461","ZCTA5 12461",1346,0
"12463","ZCTA5 12463",1205,4
"12464","ZCTA5 12464",989,11
"12465","ZCTA5 12465",343,0
"12466","ZCTA5 12466",2077,10
"12468","ZCTA5 12468",1372,17
"12469","ZCTA5 12469",736,31
"12470","ZCTA5 12470",667,0
"12471","ZCTA5 12471",288,0
