"ZCTA","policeviolence_harmonicmean_pop","policeviolence_harmonicmean_black"
"07738",1.94322361691804e-06,4.92626406953197e-06
"07739",1.94322361691804e-06,4.92626406953197e-06
"07740",4.08212495079784e-06,4.92626406953197e-06
"07746",1.94322361691804e-06,4.92626406953197e-06
"07747",9.54532026374632e-07,1.64905003211334e-06
"07748",1.94322361691804e-06,4.92626406953197e-06
"07750",1.94322361691804e-06,4.92626406953197e-06
"07751",1.94322361691804e-06,4.92626406953197e-06
"07753",5.0356694496816e-06,4.92626406953197e-06
"07755",1.94322361691804e-06,4.92626406953197e-06
"07756",1.94322361691804e-06,4.92626406953197e-06
"07757",1.94322361691804e-06,4.92626406953197e-06
"07758",1.94322361691804e-06,4.92626406953197e-06
"07760",1.94322361691804e-06,4.92626406953197e-06
"07762",1.94322361691804e-06,4.92626406953197e-06
"07764",1.94322361691804e-06,4.92626406953197e-06
"07801",7.38281482150577e-07,0
"07803",7.38281482150577e-07,0
"07820",5.55279787662366e-06,2.55405301051687e-06
"07821",3.20226545787972e-06,2.53699881768064e-05
"07822",1.36959442778105e-06,5.99320143243642e-05
"07823",5.55279787662366e-06,2.55405301051687e-06
"07825",8.78690378011406e-06,2.53699881768064e-05
"07826",1.36959442778105e-06,5.99320143243642e-05
"07827",1.36959442778105e-06,5.99320143243642e-05
"07828",7.38281482150577e-07,0
"07830",5.86666691158654e-07,0
"07831",9.48762492125961e-06,1.19993254585893e-05
"07832",1.93921630087588e-05,2.55405301051687e-06
"07833",5.55279787662366e-06,2.55405301051687e-06
"07834",7.38281482150577e-07,0
"07836",7.38281482150577e-07,0
"07838",5.55279787662366e-06,2.55405301051687e-06
"07840",1.60100275019562e-06,5.61275215798474e-07
"07842",7.38281482150577e-07,0
"07843",1.36959442778105e-06,5.99320143243642e-05
"07844",9.48762492125961e-06,1.19993254585893e-05
"07846",5.55279787662366e-06,2.55405301051687e-06
"07847",7.38281482150577e-07,0
"07848",1.36959442778105e-06,5.99320143243642e-05
"07849",8.76381134965329e-07,9.39625629778195e-06
"07850",7.38281482150577e-07,0
"07851",1.36959442778105e-06,5.99320143243642e-05
"07852",7.38281482150577e-07,0
"07853",7.38281482150577e-07,0
"07856",7.38281482150577e-07,0
"07857",7.38281482150577e-07,0
"07860",5.74393326879244e-06,8.13758173821169e-05
"07863",5.55279787662366e-06,2.55405301051687e-06
"07865",1.32082312196501e-06,4.72746399675605e-07
"07866",7.38281482150577e-07,0
"07869",7.38281482150577e-07,0
"07870",7.38281482150577e-07,0
"07871",1.36959442778105e-06,5.99320143243642e-05
"07874",3.20226545787972e-06,2.53699881768064e-05
"07876",7.38281482150577e-07,0
"07878",7.38281482150577e-07,0
"07880",5.55279787662366e-06,2.55405301051687e-06
"07881",1.36959442778105e-06,5.99320143243642e-05
"07882",2.54273629949374e-06,1.37897476420965e-06
"07885",7.38281482150577e-07,0
"07901",3.59695503587096e-07,0
"07920",6.79495215547417e-07,0
"07921",5.92225232376664e-07,0
"07922",3.59695503587096e-07,0
"07924",5.92225232376664e-07,0
"07926",7.38281482150577e-07,0
"07927",7.38281482150577e-07,0
"07928",7.38281482150577e-07,0
"07930",7.38281482150577e-07,0
"07931",6.79495215547417e-07,0
"07932",7.38281482150577e-07,0
"07933",7.38281482150577e-07,0
"07934",6.79495215547417e-07,0
"07935",7.38281482150577e-07,0
"07936",7.38281482150577e-07,0
"07939",5.92225232376664e-07,0
"07940",7.38281482150577e-07,0
"07945",7.38281482150577e-07,0
"07946",7.38281482150577e-07,0
"07950",2.42362120080518e-06,0
"07960",7.38281482150577e-07,0
"07961",7.38281482150577e-07,0
"07970",7.38281482150577e-07,0
"07974",3.59695503587096e-07,0
"07976",7.38281482150577e-07,0
"07977",5.92225232376664e-07,0
"07979",4.28015566665592e-07,0
"07980",7.38281482150577e-07,0
"07981",7.38281482150577e-07,0
"08001",3.13717957878101e-07,2.1815127766737e-06
"08002",3.90671274731781e-07,0
"08003",3.90671274731781e-07,0
"08004",3.90671274731781e-07,0
"08005",1.18899591162592e-06,1.64252773767101e-05
"08006",1.18899591162592e-06,1.64252773767101e-05
"08007",3.90671274731781e-07,0
"08008",1.18899591162592e-06,1.64252773767101e-05
"08009",3.90671274731781e-07,0
"08010",6.19137193687279e-07,1.17168985091144e-06
"08011",6.19137193687279e-07,1.17168985091144e-06
"08012",1.08525779705009e-06,3.38985706435772e-06
"08014",2.29759488718656e-06,1.39012813161723e-05
"08015",6.19137193687279e-07,1.17168985091144e-06
"08016",6.19137193687279e-07,1.17168985091144e-06
"08019",6.19137193687279e-07,1.17168985091144e-06
"08020",2.29759488718656e-06,1.39012813161723e-05
"08021",3.90671274731781e-07,0
"08022",6.19137193687279e-07,1.17168985091144e-06
"08023",3.13717957878101e-07,2.1815127766737e-06
"08026",3.90671274731781e-07,0
"08027",2.29759488718656e-06,1.39012813161723e-05
"08028",2.29759488718656e-06,1.39012813161723e-05
"08029",3.90671274731781e-07,0
"08030",3.90671274731781e-07,0
"08031",3.90671274731781e-07,0
"08032",3.90740668551748e-06,0
"08033",3.90671274731781e-07,0
"08034",3.90671274731781e-07,0
"08035",3.90671274731781e-07,0
"08036",6.19137193687279e-07,1.17168985091144e-06
"08037",1.02341459641309e-06,3.66155588127527e-06
"08038",3.13717957878101e-07,2.1815127766737e-06
"08039",2.29759488718656e-06,1.39012813161723e-05
"08041",6.19137193687279e-07,1.17168985091144e-06
"08042",6.19137193687279e-07,1.17168985091144e-06
"08043",3.90671274731781e-07,0
"08045",3.90671274731781e-07,0
"08046",6.19137193687279e-07,1.17168985091144e-06
"08048",6.19137193687279e-07,1.17168985091144e-06
"08049",3.90671274731781e-07,0
"08050",1.18899591162592e-06,1.64252773767101e-05
"08051",6.7046402142601e-06,1.39012813161723e-05
"08052",6.19137193687279e-07,1.17168985091144e-06
"08053",6.19137193687279e-07,1.17168985091144e-06
"08054",6.19137193687279e-07,1.17168985091144e-06
"08055",6.19137193687279e-07,1.17168985091144e-06
"08056",2.29759488718656e-06,1.39012813161723e-05
"08057",6.19137193687279e-07,1.17168985091144e-06
"08059",3.90671274731781e-07,0
"08060",6.19137193687279e-07,1.17168985091144e-06
"08061",2.29759488718656e-06,1.39012813161723e-05
"08062",2.29759488718656e-06,1.39012813161723e-05
"08063",2.29759488718656e-06,1.39012813161723e-05
"08064",6.19137193687279e-07,1.17168985091144e-06
"08065",6.19137193687279e-07,1.17168985091144e-06
"08066",2.29759488718656e-06,1.39012813161723e-05
"08067",3.13717957878101e-07,2.1815127766737e-06
"08068",2.32231138231822e-06,1.17168985091144e-06
"08069",3.13717957878101e-07,2.1815127766737e-06
"08070",3.13717957878101e-07,2.1815127766737e-06
"08071",2.29759488718656e-06,1.39012813161723e-05
"08072",3.13717957878101e-07,2.1815127766737e-06
"08073",6.19137193687279e-07,1.17168985091144e-06
"08074",2.29759488718656e-06,1.39012813161723e-05
"08075",6.19137193687279e-07,1.17168985091144e-06
"08077",6.19137193687279e-07,1.17168985091144e-06
"08078",3.90671274731781e-07,0
"08079",3.13717957878101e-07,2.1815127766737e-06
"08080",2.29759488718656e-06,1.39012813161723e-05
"08081",1.08525779705009e-06,3.38985706435772e-06
"08083",3.90671274731781e-07,0
"08084",3.90671274731781e-07,0
"08085",4.81469015898209e-06,3.08533509121013e-05
"08086",2.29759488718656e-06,1.39012813161723e-05
"08087",2.77241579648564e-06,1.61451314186245e-05
"08088",6.19137193687279e-07,1.17168985091144e-06
"08089",3.90671274731781e-07,0
"08090",2.29759488718656e-06,1.39012813161723e-05
"08091",3.90671274731781e-07,0
"08092",1.18899591162592e-06,1.64252773767101e-05
"08093",2.29759488718656e-06,1.39012813161723e-05
"08094",2.24735578440918e-06,1.31088851506925e-05
"08095",3.90671274731781e-07,0
"08096",4.13025273514925e-06,2.6891693683435e-05
"08097",2.29759488718656e-06,1.39012813161723e-05
"08098",1.93067434945181e-06,1.11601461398987e-05
"08102",3.90671274731781e-07,0
"08103",3.90671274731781e-07,0
"08104",3.90671274731781e-07,0
"08105",1.34416290896095e-06,0
"08106",3.90671274731781e-07,0
"08107",3.90671274731781e-07,0
"08108",3.90671274731781e-07,0
"08109",3.90671274731781e-07,0
"08110",3.90671274731781e-07,0
"08201",2.19410109287474e-06,1.24925643554735e-05
"08202",0,0
"08203",2.19410109287474e-06,1.24925643554735e-05
"08204",0,0
"08205",2.19410109287474e-06,1.24925643554735e-05
"08210",0,0
"08212",0,0
"08215",1.20540436950233e-06,5.09912747719153e-06
"08217",2.19410109287474e-06,1.24925643554735e-05
"08221",2.19410109287474e-06,1.24925643554735e-05
"08223",0,0
"08224",6.19137193687279e-07,1.17168985091144e-06
"08225",2.19410109287474e-06,1.24925643554735e-05
"08226",0,0
"08230",0,0
"08232",2.19410109287474e-06,1.24925643554735e-05
"08234",2.19410109287474e-06,1.24925643554735e-05
"08240",2.19410109287474e-06,1.24925643554735e-05
"08241",2.19410109287474e-06,1.24925643554735e-05
"08242",0,0
"08243",0,0
"08244",2.19410109287474e-06,1.24925643554735e-05
"08245",0,0
"08246",0,0
"08247",0,0
"08248",0,0
"08251",0,0
"08260",0,0
"08270",3.31183601241222e-06,1.3237205393603e-05
"08302",4.57874949563427e-06,1.55957677915835e-05
"08310",2.19410109287474e-06,1.24925643554735e-05
"08311",7.55338034308833e-06,1.62691973147779e-05
"08312",2.29759488718656e-06,1.39012813161723e-05
"08314",7.55338034308833e-06,1.62691973147779e-05
"08316",7.55338034308833e-06,1.62691973147779e-05
"08317",2.19410109287474e-06,1.24925643554735e-05
"08318",5.27983188641202e-06,1.25851324092305e-05
"08319",2.19410109287474e-06,1.24925643554735e-05
"08320",7.55338034308833e-06,1.62691973147779e-05
"08321",7.55338034308833e-06,1.62691973147779e-05
"08322",2.29759488718656e-06,1.39012813161723e-05
"08323",7.55338034308833e-06,1.62691973147779e-05
"08324",7.55338034308833e-06,1.62691973147779e-05
"08326",2.19410109287474e-06,1.24925643554735e-05
"08327",7.55338034308833e-06,1.62691973147779e-05
"08328",2.29759488718656e-06,1.39012813161723e-05
"08329",7.55338034308833e-06,1.62691973147779e-05
"08330",2.19410109287474e-06,1.24925643554735e-05
"08332",1.00160367766139e-05,1.62691973147779e-05
"08340",4.04005414239231e-06,1.40085073498692e-05
"08341",2.19410109287474e-06,1.24925643554735e-05
"08343",1.93067434945181e-06,1.11601461398987e-05
"08344",3.06928043347364e-06,1.29318143753256e-05
"08345",7.55338034308833e-06,1.62691973147779e-05
"08346",2.19410109287474e-06,1.24925643554735e-05
"08348",7.55338034308833e-06,1.62691973147779e-05
"08349",7.55338034308833e-06,1.62691973147779e-05
"08350",2.19410109287474e-06,1.24925643554735e-05
"08352",7.55338034308833e-06,1.62691973147779e-05
"08353",7.55338034308833e-06,1.62691973147779e-05
"08360",8.25825342837158e-06,3.35598065298997e-05
"08361",7.55338034308833e-06,1.62691973147779e-05
"08401",3.87983185456454e-06,1.44006304708506e-05
"08402",2.19410109287474e-06,1.24925643554735e-05
"08403",2.19410109287474e-06,1.24925643554735e-05
"08406",6.600480200276e-06,4.6170387698723e-05
"08501",1.59505059819189e-06,2.57799044498479e-06
"08502",5.92225232376664e-07,0
"08505",6.19137193687279e-07,1.17168985091144e-06
"08510",1.94322361691804e-06,4.92626406953197e-06
"08511",6.19137193687279e-07,1.17168985091144e-06
"08512",2.92371482070124e-06,1.23837058037863e-06
"08514",1.57765985397758e-06,8.32576684681406e-06
"08515",6.19137193687279e-07,1.17168985091144e-06
"08518",6.19137193687279e-07,1.17168985091144e-06
"08520",2.25492562181792e-06,2.64645694530805e-06
"08525",1.2239633188599e-06,1.72953665270802e-06
"08527",1.18899591162592e-06,1.64252773767101e-05
"08528",3.27651800248984e-07,0
"08530",1.65907635545504e-06,2.51195723216087e-06
"08533",1.18899591162592e-06,1.64252773767101e-05
"08534",2.25492562181792e-06,2.64645694530805e-06
"08535",1.94322361691804e-06,4.92626406953197e-06
"08536",2.21533113124384e-07,0
"08540",7.79000310641205e-07,1.01254921831054e-06
"08542",7.70536818123714e-06,2.64645694530805e-06
"08544",0,0
"08550",2.25492562181792e-06,2.64645694530805e-06
"08551",0,0
"08553",5.92225232376664e-07,0
"08554",6.19137193687279e-07,1.17168985091144e-06
"08555",1.94322361691804e-06,4.92626406953197e-06
"08558",1.45100546145457e-06,1.79225189471899e-06
"08559",0,0
"08560",1.65907635545504e-06,2.51195723216087e-06
"08561",2.25492562181792e-06,2.64645694530805e-06
"08562",6.19137193687279e-07,1.17168985091144e-06
"08608",2.25492562181792e-06,2.64645694530805e-06
"08609",2.25492562181792e-06,2.64645694530805e-06
"08610",1.332370428139e-06,1.90757582251743e-06
"08611",4.64014187409213e-06,8.24171813704939e-06
"08618",2.25492562181792e-06,2.64645694530805e-06
"08619",2.25492562181792e-06,2.64645694530805e-06
"08620",1.332370428139e-06,1.90757582251743e-06
"08628",2.25492562181792e-06,2.64645694530805e-06
"08629",6.18551018556377e-06,2.64645694530805e-06
"08638",5.10823319752934e-06,2.64645694530805e-06
"08640",6.19137193687279e-07,1.17168985091144e-06
"08641",6.19137193687279e-07,1.17168985091144e-06
"08648",2.25492562181792e-06,2.64645694530805e-06
"08690",2.25492562181792e-06,2.64645694530805e-06
"08691",2.05738657581387e-06,3.47614077020032e-06
"08701",1.18899591162592e-06,1.64252773767101e-05
"08720",1.94322361691804e-06,4.92626406953197e-06
"08721",1.18899591162592e-06,1.64252773767101e-05
"08722",1.18899591162592e-06,1.64252773767101e-05
"08723",1.18899591162592e-06,1.64252773767101e-05
"08724",3.20347720499973e-06,2.87546250213489e-05
"08730",1.94322361691804e-06,4.92626406953197e-06
"08731",1.18899591162592e-06,1.64252773767101e-05
"08732",1.18899591162592e-06,1.64252773767101e-05
"08733",1.18899591162592e-06,1.64252773767101e-05
"08734",1.18899591162592e-06,1.64252773767101e-05
"08735",1.18899591162592e-06,1.64252773767101e-05
"08736",1.94322361691804e-06,4.92626406953197e-06
"08738",4.65032040612703e-06,1.64252773767101e-05
"08740",1.18899591162592e-06,1.64252773767101e-05
"08741",1.18899591162592e-06,1.64252773767101e-05
"08742",1.18899591162592e-06,1.64252773767101e-05
"08750",1.94322361691804e-06,4.92626406953197e-06
"08751",1.18899591162592e-06,1.64252773767101e-05
"08752",1.18899591162592e-06,1.64252773767101e-05
"08753",1.18899591162592e-06,1.64252773767101e-05
"08755",3.23816688684435e-06,1.64252773767101e-05
"08757",1.18899591162592e-06,1.64252773767101e-05
"08758",1.18899591162592e-06,1.64252773767101e-05
"08759",9.36647042011267e-07,4.11572249129939e-06
"08801",0,0
"08802",2.54273629949374e-06,1.37897476420965e-06
"08804",2.54273629949374e-06,1.37897476420965e-06
"08805",5.92225232376664e-07,0
"08807",5.92225232376664e-07,0
"08809",0,0
"08810",2.21533113124384e-07,0
"08812",3.37916856131794e-07,0
"08816",2.21533113124384e-07,0
"08817",2.21533113124384e-07,0
"08820",2.21533113124384e-07,0
"08821",5.92225232376664e-07,0
"08822",0,0
"08823",5.92225232376664e-07,0
"08824",2.21533113124384e-07,0
"08825",0,0
"08826",0,0
"08827",2.54273629949374e-06,1.37897476420965e-06
"08828",2.21533113124384e-07,0
"08829",0,0
"08830",2.21533113124384e-07,0
"08831",2.21533113124384e-07,0
"08832",2.21533113124384e-07,0
"08833",0,0
"08835",5.92225232376664e-07,0
"08836",5.92225232376664e-07,0
"08837",2.21533113124384e-07,0
"08840",2.21533113124384e-07,0
"08844",1.7439157665436e-06,0
"08846",2.21533113124384e-07,0
"08848",0,0
"08850",2.21533113124384e-07,0
"08852",2.21533113124384e-07,0
"08853",4.28015566665592e-07,0
"08854",2.21533113124384e-07,0
"08857",2.21533113124384e-07,0
"08858",0,0
"08859",2.21533113124384e-07,0
"08861",2.21533113124384e-07,0
"08863",2.21533113124384e-07,0
"08865",5.55279787662366e-06,2.55405301051687e-06
"08867",0,0
"08869",5.92225232376664e-07,0
"08872",2.21533113124384e-07,0
"08873",5.92225232376664e-07,0
"08876",4.28015566665592e-07,0
"08879",2.21533113124384e-07,0
"08880",5.92225232376664e-07,0
"08882",2.21533113124384e-07,0
"08884",2.21533113124384e-07,0
"08886",5.55279787662366e-06,2.55405301051687e-06
"08887",0,0
"08889",0,0
"08890",5.92225232376664e-07,0
"08901",2.21533113124384e-07,0
"08902",2.21533113124384e-07,0
"08904",2.21533113124384e-07,0
"10001",6.11432182235561e-07,1.68721723132129e-06
"10002",1.44341522193854e-06,5.81234066542724e-06
"10003",6.11432182235561e-07,1.68721723132129e-06
"10004",6.11432182235561e-07,1.68721723132129e-06
"10005",6.11432182235561e-07,1.68721723132129e-06
"10006",6.11432182235561e-07,1.68721723132129e-06
"10007",6.11432182235561e-07,1.68721723132129e-06
"10009",1.58769072262452e-06,5.99342603895341e-06
"10010",6.11432182235561e-07,1.68721723132129e-06
"10011",6.11432182235561e-07,1.68721723132129e-06
"10012",6.11432182235561e-07,1.68721723132129e-06
"10013",6.11432182235561e-07,1.68721723132129e-06
"10014",6.11432182235561e-07,1.68721723132129e-06
"10016",6.11432182235561e-07,1.68721723132129e-06
"10017",6.11432182235561e-07,1.68721723132129e-06
"10018",6.11432182235561e-07,1.68721723132129e-06
"10019",6.11432182235561e-07,1.68721723132129e-06
"10020",6.11432182235561e-07,1.68721723132129e-06
"10021",6.11432182235561e-07,1.68721723132129e-06
"10022",6.11432182235561e-07,1.68721723132129e-06
"10023",6.11432182235561e-07,1.68721723132129e-06
"10024",6.11432182235561e-07,1.68721723132129e-06
"10025",1.31533154785119e-06,1.68721723132129e-06
"10026",6.11432182235561e-07,1.68721723132129e-06
"10027",6.11432182235561e-07,1.68721723132129e-06
"10028",6.11432182235561e-07,1.68721723132129e-06
"10029",6.11432182235561e-07,1.68721723132129e-06
"10030",6.11432182235561e-07,1.68721723132129e-06
"10031",6.11432182235561e-07,1.68721723132129e-06
"10032",6.11432182235561e-07,1.68721723132129e-06
"10033",6.11432182235561e-07,1.68721723132129e-06
"10034",6.11432182235561e-07,1.68721723132129e-06
"10035",6.11432182235561e-07,1.68721723132129e-06
"10036",6.11432182235561e-07,1.68721723132129e-06
"10037",6.11432182235561e-07,1.68721723132129e-06
"10038",6.11432182235561e-07,1.68721723132129e-06
"10039",1.9542458667066e-06,1.68721723132129e-06
"10040",1.72821237034485e-06,1.68721723132129e-06
"10044",6.11432182235561e-07,1.68721723132129e-06
"10065",6.11432182235561e-07,1.68721723132129e-06
"10069",6.11432182235561e-07,1.68721723132129e-06
"10075",6.11432182235561e-07,1.68721723132129e-06
"10103",6.11432182235561e-07,1.68721723132129e-06
"10110",6.11432182235561e-07,1.68721723132129e-06
"10111",6.11432182235561e-07,1.68721723132129e-06
"10112",6.11432182235561e-07,1.68721723132129e-06
"10115",6.11432182235561e-07,1.68721723132129e-06
"10119",6.11432182235561e-07,1.68721723132129e-06
"10128",6.11432182235561e-07,1.68721723132129e-06
"10152",6.11432182235561e-07,1.68721723132129e-06
"10153",6.11432182235561e-07,1.68721723132129e-06
"10154",6.11432182235561e-07,1.68721723132129e-06
"10162",6.11432182235561e-07,1.68721723132129e-06
"10165",6.11432182235561e-07,1.68721723132129e-06
"10167",6.11432182235561e-07,1.68721723132129e-06
"10168",6.11432182235561e-07,1.68721723132129e-06
"10169",6.11432182235561e-07,1.68721723132129e-06
"10170",6.11432182235561e-07,1.68721723132129e-06
"10171",6.11432182235561e-07,1.68721723132129e-06
"10172",6.11432182235561e-07,1.68721723132129e-06
"10173",6.11432182235561e-07,1.68721723132129e-06
"10174",6.11432182235561e-07,1.68721723132129e-06
"10177",6.11432182235561e-07,1.68721723132129e-06
"10199",6.11432182235561e-07,1.68721723132129e-06
"10271",6.11432182235561e-07,1.68721723132129e-06
"10278",6.11432182235561e-07,1.68721723132129e-06
"10279",6.11432182235561e-07,1.68721723132129e-06
"10280",6.11432182235561e-07,1.68721723132129e-06
"10282",6.11432182235561e-07,1.68721723132129e-06
"10301",8.35515421108127e-07,4.07895219875918e-06
"10302",8.35515421108127e-07,4.07895219875918e-06
"10303",8.35515421108127e-07,4.07895219875918e-06
"10304",2.18939108655101e-06,9.50565824306919e-06
"10305",2.17229798714869e-06,4.07895219875918e-06
"10306",8.35515421108127e-07,4.07895219875918e-06
"10307",8.35515421108127e-07,4.07895219875918e-06
"10308",8.35515421108127e-07,4.07895219875918e-06
"10309",8.35515421108127e-07,4.07895219875918e-06
"10310",8.35515421108127e-07,4.07895219875918e-06
"10311",8.35515421108127e-07,4.07895219875918e-06
"10312",8.35515421108127e-07,4.07895219875918e-06
"10314",8.35515421108127e-07,4.07895219875918e-06
"10451",1.91950297806995e-06,3.21246201871057e-06
"10452",2.39211817050662e-06,3.21246201871057e-06
"10453",3.55500036223299e-06,7.8723308361945e-06
"10454",3.65858055278759e-06,3.21246201871057e-06
"10455",1.91950297806995e-06,3.21246201871057e-06
"10456",1.91950297806995e-06,3.21246201871057e-06
"10457",4.44378185646639e-06,7.18144810286548e-06
"10458",1.91950297806995e-06,3.21246201871057e-06
"10459",1.91950297806995e-06,3.21246201871057e-06
"10460",1.91950297806995e-06,3.21246201871057e-06
"10461",1.91950297806995e-06,3.21246201871057e-06
"10462",2.38425173963053e-06,3.21246201871057e-06
"10463",1.22809812090464e-06,2.72058086585341e-06
"10464",1.91950297806995e-06,3.21246201871057e-06
"10465",1.91950297806995e-06,3.21246201871057e-06
"10466",5.37784761315325e-06,6.95436011794022e-06
"10467",1.94807295238497e-06,4.75701903697261e-06
"10468",1.91950297806995e-06,3.21246201871057e-06
"10469",1.91950297806995e-06,3.21246201871057e-06
"10470",1.47822357700435e-06,3.11613711189972e-06
"10471",1.91950297806995e-06,3.21246201871057e-06
"10472",1.91950297806995e-06,3.21246201871057e-06
"10473",1.91950297806995e-06,3.21246201871057e-06
"10474",1.91950297806995e-06,3.21246201871057e-06
"10475",1.91950297806995e-06,3.21246201871057e-06
"10501",8.19131125469437e-07,2.7824167085471e-06
"10502",3.0662671742062e-06,1.105253888984e-05
"10503",8.19131125469437e-07,2.7824167085471e-06
"10504",8.19131125469437e-07,2.7824167085471e-06
"10505",8.19131125469437e-07,2.7824167085471e-06
"10506",8.19131125469437e-07,2.7824167085471e-06
"10507",8.19131125469437e-07,2.7824167085471e-06
"10509",7.42603719862394e-07,2.72535385580818e-06
"10510",8.19131125469437e-07,2.7824167085471e-06
"10511",8.19131125469437e-07,2.7824167085471e-06
"10512",5.10963934464621e-07,0
"10514",8.19131125469437e-07,2.7824167085471e-06
"10516",0,0
"10517",8.19131125469437e-07,2.7824167085471e-06
"10518",8.19131125469437e-07,2.7824167085471e-06
"10519",8.19131125469437e-07,2.7824167085471e-06
"10520",8.19131125469437e-07,2.7824167085471e-06
"10522",8.19131125469437e-07,2.7824167085471e-06
"10523",8.19131125469437e-07,2.7824167085471e-06
"10524",0,0
"10526",8.19131125469437e-07,2.7824167085471e-06
"10527",8.19131125469437e-07,2.7824167085471e-06
"10528",8.19131125469437e-07,2.7824167085471e-06
"10530",2.82923895308492e-06,2.7824167085471e-06
"10532",8.19131125469437e-07,2.7824167085471e-06
"10533",8.19131125469437e-07,2.7824167085471e-06
"10535",8.19131125469437e-07,2.7824167085471e-06
"10536",8.19131125469437e-07,2.7824167085471e-06
"10537",7.42603719862394e-07,2.72535385580818e-06
"10538",8.19131125469437e-07,2.7824167085471e-06
"10540",0,0
"10541",7.42603719862394e-07,2.72535385580818e-06
"10542",0,0
"10543",8.19131125469437e-07,2.7824167085471e-06
"10545",8.19131125469437e-07,2.7824167085471e-06
"10546",8.19131125469437e-07,2.7824167085471e-06
"10547",8.19131125469437e-07,2.7824167085471e-06
"10548",8.19131125469437e-07,2.7824167085471e-06
"10549",8.19131125469437e-07,2.7824167085471e-06
"10550",1.47822357700435e-06,3.11613711189972e-06
"10552",8.19131125469437e-07,2.7824167085471e-06
"10553",8.19131125469437e-07,2.7824167085471e-06
"10560",8.19131125469437e-07,2.7824167085471e-06
"10562",8.19131125469437e-07,2.7824167085471e-06
"10566",8.19131125469437e-07,2.7824167085471e-06
"10567",8.19131125469437e-07,2.7824167085471e-06
"10570",8.19131125469437e-07,2.7824167085471e-06
"10573",8.19131125469437e-07,2.7824167085471e-06
"10576",8.19131125469437e-07,2.7824167085471e-06
"10577",8.19131125469437e-07,2.7824167085471e-06
"10578",8.19131125469437e-07,2.7824167085471e-06
"10579",0,0
"10580",8.19131125469437e-07,2.7824167085471e-06
"10583",8.19131125469437e-07,2.7824167085471e-06
"10588",7.42603719862394e-07,2.72535385580818e-06
"10589",8.19131125469437e-07,2.7824167085471e-06
"10590",8.19131125469437e-07,2.7824167085471e-06
"10591",8.19131125469437e-07,2.7824167085471e-06
"10594",8.19131125469437e-07,2.7824167085471e-06
"10595",8.19131125469437e-07,2.7824167085471e-06
"10596",8.19131125469437e-07,2.7824167085471e-06
"10597",8.19131125469437e-07,2.7824167085471e-06
"10598",8.19131125469437e-07,2.7824167085471e-06
"10601",8.19131125469437e-07,2.7824167085471e-06
"10603",8.19131125469437e-07,2.7824167085471e-06
"10604",8.19131125469437e-07,2.7824167085471e-06
"10605",8.19131125469437e-07,2.7824167085471e-06
"10606",8.19131125469437e-07,2.7824167085471e-06
"10607",8.19131125469437e-07,2.7824167085471e-06
"10701",8.19131125469437e-07,2.7824167085471e-06
"10703",8.19131125469437e-07,2.7824167085471e-06
"10704",2.34968787510354e-06,2.7824167085471e-06
"10705",8.19131125469437e-07,2.7824167085471e-06
"10706",8.19131125469437e-07,2.7824167085471e-06
"10707",8.19131125469437e-07,2.7824167085471e-06
"10708",8.19131125469437e-07,2.7824167085471e-06
"10709",8.19131125469437e-07,2.7824167085471e-06
"10710",8.19131125469437e-07,2.7824167085471e-06
"10801",2.17336761717543e-06,7.64092545270635e-06
"10803",1.47822357700435e-06,3.11613711189972e-06
"10804",8.19131125469437e-07,2.7824167085471e-06
"10805",8.19131125469437e-07,2.7824167085471e-06
"10901",6.1171451906577e-07,5.03716724750891e-06
"10910",3.14088442291623e-06,9.73415258545096e-06
"10911",6.1171451906577e-07,5.03716724750891e-06
"10913",6.1171451906577e-07,5.03716724750891e-06
"10914",3.14088442291623e-06,9.73415258545096e-06
"10915",3.14088442291623e-06,9.73415258545096e-06
"10916",3.14088442291623e-06,9.73415258545096e-06
"10917",3.14088442291623e-06,9.73415258545096e-06
"10918",3.14088442291623e-06,9.73415258545096e-06
"10919",3.14088442291623e-06,9.73415258545096e-06
"10920",6.1171451906577e-07,5.03716724750891e-06
"10921",1.06312670666715e-05,3.80814275284819e-05
"10922",3.14088442291623e-06,9.73415258545096e-06
"10923",6.1171451906577e-07,5.03716724750891e-06
"10924",3.14088442291623e-06,9.73415258545096e-06
"10925",3.14088442291623e-06,9.73415258545096e-06
"10926",3.14088442291623e-06,9.73415258545096e-06
"10927",6.1171451906577e-07,5.03716724750891e-06
"10928",3.14088442291623e-06,9.73415258545096e-06
"10930",3.14088442291623e-06,9.73415258545096e-06
"10931",6.1171451906577e-07,5.03716724750891e-06
"10932",3.14088442291623e-06,9.73415258545096e-06
"10933",3.14088442291623e-06,9.73415258545096e-06
"10940",3.56913650848536e-06,8.33898656594076e-06
"10941",3.14088442291623e-06,9.73415258545096e-06
"10950",3.14088442291623e-06,9.73415258545096e-06
"10952",6.1171451906577e-07,5.03716724750891e-06
"10953",3.14088442291623e-06,9.73415258545096e-06
"10954",6.1171451906577e-07,5.03716724750891e-06
"10956",6.1171451906577e-07,5.03716724750891e-06
"10958",3.14088442291623e-06,9.73415258545096e-06
"10960",6.1171451906577e-07,5.03716724750891e-06
"10962",6.1171451906577e-07,5.03716724750891e-06
"10963",2.6365032934684e-06,8.33898656594076e-06
"10964",6.1171451906577e-07,5.03716724750891e-06
